musicbrainz_id,case_artist,case_title,case_role,case_status,mb_artist,mb_title,case_id
61b3d5fa-19e0-4e4f-9610-df87438b3fd5,Barbara Norwood,Martian,complainer,,Barbara Manning,Martian Man,321
0424c896-91aa-41f4-89a9-ffc1d46a9923,Emelike Nwosuocha,Made in America,complainer,,Market Price,Made in America,322
20ae2657-dee9-46cf-af69-0d1eb8b34afa,Mr. Cooper,I Love Your Dress,complainer,,Nathan Halpern,I Love Your Dress,323
9bba37b3-d10c-4d87-8bf7-f4c324ba8bfd,Cameron Cates,She Loves Her Job,complainer,,Cameron Hansen & Bethany Hansen,She Loves Me (She Loves Me),324
dda414b3-81c3-44c7-bea8-2eaa44d1dbcb,Gutta,When U Think About It,complainer,,kixnna,when i think about u,325
643691d0-9ea7-4136-a9b5-10bf77efb4f4,Jóhann Helgason,Söknuður,complainer,,Jóhann Helgason,Söknuður,326
d4ace1ba-b12f-4b70-8693-4a8ea78b9cf4,Cleveland Browne & Wycliffe Johnson,Fish Market,complainer,,Steely & Clevie,Fish Market,327
9913313f-c401-4e61-9dcc-e878a2b8af19,"AOM Music, Inc.",Playero Works,complainer,,Fuerza Bruta,Playero,328
932ae478-4ec9-42e9-bd61-bd2105e63166,Marshall Jefferson,Move Your Body,complainer,,Marshall Jefferson,Move Your Body,329
ee693db7-4e2e-4ec7-be35-f35d66b52264,G-Money,Shawty So Cold,complainer,,A. G. Cook,So Cold,330
25c761ea-836e-4bdc-aa1c-903ee8a7dd35,Artikel Sound,Live Your Life,complainer,,Jason Bajada,The Sound Your Life Makes,331
6955b9da-3964-4d5e-a138-89cf6866055e,"Darwin Quinn, Mitchelle'l Sium,",Back N Forth,complainer,,Fedde Le Grand,Back N' Forth,332
6d964e47-d625-4600-aa68-b43d7c7f7a05,"Russell Brown, Sandy Linzer",Wiggle and Giggle All Night,complainer,,Cory Daye,Wiggle and Giggle All Night,333
2272246f-213d-4850-b62c-edb56c4bd432,"Lawrence Parker, Scott Sterling",South Bronx,complainer,,Scott La Rock & KRS‐One,South Bronx,334
aa2ea79a-fe14-469b-9462-2a5d52e4d68c,Bishop David Paul Moten,Unspecified Sermon,complainer,,Prince Paul,Sermon,335
2179f64c-38ed-4bd8-9e59-97c3fd5a9229,Yolanda Patrick,I Do What I Want,complainer,,Yolanda Kondonassis,Do You Hear What I Hear,336
8c76570b-e5a4-4082-82e0-f7e36735a0bb,Daniel Grigson,That Girl,complainer,,Daniel Isen,That Girl,337
52a908d9-cc78-48e8-bedd-28dbd435e709,"Jordan Vincent, Christopher Miranda",Dancing with Strangers,complainer,,Clear Static,Dancing With Strangers,338
07a4a98a-b6b2-4dab-967d-3469e5d46ec1,Sofi Tukker,Best Friend,complainer,,"Sofi Tukker ft. NERVO, The Knocks & Alisa Ueno",Best Friend (Sofi Tukker Carnival remix),339
9f5e394c-3d65-434c-b356-e31a0f138c9d,Rick Astley,Never Gonna Give You Up,complainer,,Walt Ribeiro,Rick Astley 'Never Gonna Give You Up',340
b778eec5-8269-4542-8a92-628ec7e9f250,"Andy Stone, AKA Vinnie Vance",All I Want for Christmas is You,complainer,,Doug Stone,All I Want For Christmas Is You,341
bfb4f673-c2f6-4a7f-bcee-28544cdb4f23,"Patrick Simmons p/k/a ""Havyn""",Somebody Tonight,complainer,,Patrick Cowley,Somebody To Love Tonight,342
cb087dcf-d088-44e7-be10-ef35582802d7,Obrafour,Oye Ohene,complainer,,Larry Achiampong,OHENE,343
de4785b6-85bd-4e9b-a8c2-59fc8611c9f8,"Concord Music, Universal Music Group and ABKCO Music",,complainer,,Kichwa's Native Music,Qapaq Ñan,344
0d11433a-6d42-410e-a913-622652a6b678,Duvall Chamberlain,In That Mood,complainer,,Chamberlain,That Was the Best,345
a51fd90b-f80d-4a14-bd81-3ec61642a6bd,Greg Perry,Come On Down,complainer,,Greg Perry,Come on Down,346
8519fb07-36f8-48a8-909d-0a19e1258130,Snowblind,Rockstar,complainer,,Snowblind,Lost in Dreams,347
788c2891-7300-436d-87a0-bb0a950585e2,W. J. Wetmore,The Cot Beneath the Hill,defendant,,Wolfarian,Beneath the Hill,0
6744d055-c3de-42e9-8982-755d5fd9653d,Samuel Carusi,The Old Arm Chair,defendant,,Williamson Brothers and Curry,The Old Arm Chair,1
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,2
99ebbdba-5ae6-4bd6-9d1d-f829d90d196f,Anonymous,Serious Family Polka,defendant,,Polka Family,Clarinet Polka,3
bca841c6-cd74-444d-82ba-8dbb9ef38767,W.D.Hendrickson,Call Me Back Again,defendant,,Wings,Call Me Back Again,4
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,5
f4ec2058-9f64-418f-a93d-1457a6e5bc06,Charles Sidney O'Brien,Ma Angeline,defendant,,Gaslight Radio,"Angeline, Angeline",6
648414d8-e9c1-444f-9d5f-853363b8cc16,Player piano rolls produced by defendant Whight,,defendant,,Player Piano,Und3rgr0und,7
fec2720c-1387-4cfa-b7f1-f80a275860ff,Adam Geibel,Little Cotton Dolly,defendant,,Criterion Male Quartet,Little Cotton Dolly,8
30b0f560-4f0c-46f9-8c4c-cd116cfc5f21,Joseph James,Never Turn Back,defendant,,R. H. Harris & The Evening Kings,Never Turn Back,9
2c451370-3c11-4735-b57a-0345e7426c5f,Jeff Godfrey,"Tennessee, I Hear You Calling Me",defendant,,Jeff Brown & Still Lonesome,Virginia I Hear You Calling Me,10
3a46d61e-da85-4201-9a15-16733aab7a8a,Al Piantadosi,I Didn't Raise My Boy to be a Soldier,defendant,,Gerri Gribi,I Didn't Raise My Boy to Be a Soldier,11
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,12
5d19df2c-6287-4826-9c96-230e4e6dc0b4,John Gay,"Themes from opera ""Polly""",defendant,,John Gay,"The Beggar's Opera: Act I. Air. ""Pretty Polly, say"" (Macheath, Polly)",13
cb36c66c-0d41-4847-a887-9073c80b8e7f,Joseph Howard,I Think I Hear a Woodpecker,defendant,,lots of hands,i think i hear a woodpecker,14
29f421de-9e62-4105-8a89-5a57cc603018,H. Pitman Clarke,Swanee River Moon,defendant,,Charles Hart & Elliott Shaw,Swanee River Moon,15
8866cac0-8845-4164-8336-0a6b786098bf,Jerome Kern,Ka-lu-a,defendant,,Jerome Kern,A Little Thing Like a Kiss,16
04a6cb77-3d1e-4e8d-9526-cb82b085c9c9,A. A.Galasso,Mamma Mia M'ha Maritan,defendant,,A★Teens,Mamma Mia,17
884049ba-2b58-40e0-9303-b37fb92dc89f,Anonymous,St. James' Infirmary or Gambler's Blues,defendant,,Dave Van Ronk,Gambler's Blues/St. James Infirmary,18
23e5b27c-25d4-4921-ac0b-c96978cad9c8,Nathaniel Shilkret,Lady Divine,defendant,,Nathaniel Shilkret,Trailer Opening / Trailer Finale,19
38071f57-d319-4240-8a31-387067f6e3df,"Harry Warren, Al Dubin",What are Your Intentions?,defendant,,Al Dubin & Harry Warren,We're in the Money,20
86e5615e-e5af-4c0d-b90a-c8782a7a95ec,Bernice Petkere,Starlight,defendant,,Bernice,Pacemaker,21
30abcd71-68b2-458e-b279-9d768bedb284,Emery Deutsch and Arthur Altman,"Play, Fiddle, Play",defendant,,Ray Noble and His Orchestra & Al Bowlly,"Play, Fiddle Play",22
a012269c-9ea3-427f-a6a4-7e42bf4cbdda,Anonymous arranger,O Gladsome Light,defendant,,Novospassky Monastery Male Choir,"O, Gladsome Light",23
7b495d6b-92e7-4be7-ae3b-6c6737920e76,Harry Revel,Without a Word of Warning,defendant,,Gary Lewis and the Playboys,Without a Word of Warning,24
b2757722-6cf6-4faa-9713-56cbcc1ced00,Joe Burke,My Wishing Song,defendant,,Joe Burke,My Darling Asleep / Cailleach an Airgid (jigs),25
674e494f-8a8e-4593-b63f-8cb7022eed09,"Sherman, Meskill, and Silver",On the Beach at Bali-Bali,defendant,,Jimmie Lunceford and His Orchestra,On the Beach at Bali-Bali,26
16d4b644-aaf4-4040-bb01-030a669d3cd2,Sigmund Romberg,Desert Song,defendant,,Sigmund Romberg,Desert Song: Desert Song Waltz,27
ab1f3063-ec11-4c97-9ba2-ee9dbe0d8fd2,Frank Churchill,Someday My Prince Will Come,defendant,,Frank Churchill,Someday My Prince Will Come,28
1da73cc4-c6f6-4aef-8c60-43fba6dd5f96,Anonymous,Allà en el Rancho Grande,defendant,,Joan Blasco,Allá en el rancho grande,29
f805a60d-ceb8-4601-b0d6-ee276ec81790,Jerome Brainan,Chatterbox,defendant,,Sid Vicious,Chatterbox,30
0b92bf82-d884-4244-a172-c529dde6c534,John Openshaw,Love Sends A Little Gift of Roses,defendant,,Fritz Kreisler,Openshaw Love Sends a Little Gift of Roses,31
7d9133b8-a460-4894-93a6-740826ffa941,Hy Zaret et al.,It All Comes Back to Me Now,defendant,,Hy Zaret,Unchaine Melody,32
f8239e5a-3300-4b94-9775-2f39e0aefa97,Harry Warren,I've Got a Gal in Kalamazoo,defendant,,Harry Roy & His Band,I’ve Got a Gal in Kalamazoo,33
9e0ebb40-d135-4a2e-b930-4abd1909299b,Mack Gordon and Harry Warren,There Will Never Be Another You,defendant,,Harry Warren & Mack Gordon,There Will Never Be Another You,34
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,35
e4027ef5-db6d-49b5-92d5-5ca20e2f9395,Hans Salter,Bad Lands of Dakota,defendant,,Hans Hollestelle,Dakota,36
d4366735-2038-4c6e-aaec-7ecf045886b1,Roger Edens,Drummer Boy,defendant,,Roger Whittaker,Little Drummer Boy,37
af7f7a7e-49f5-4221-af69-bf9526e8c178,Cole Porter,Don't Fence Me In,defendant,,Cole Porter,Don't Fence Me In,38
81cebf67-bd72-47c0-b284-da5567015de5,Aldo Franchetti,Perhaps,defendant,,Doris Day,"Perhaps, Perhaps, Perhaps",39
4c8c2ec3-b7c3-42a0-9dca-717deba6ffcd,Jeri Sullivan and Paul Baron,Rum and Coca-Cola,defendant,,Jeri Sullivan,Rum and Coca-Cola,40
4c8c2ec3-b7c3-42a0-9dca-717deba6ffcd,Leo Feist,Rum and Coca-Cola,defendant,,Jeri Sullivan,Rum and Coca-Cola,41
f1551f14-1487-43ee-bf4d-64a17d519857,Alphonso Tompkins and Lewis Simpkins,Long Gone,defendant,,Laurie Lewis,Long Gone,42
692dc283-c0d9-4b07-8c2d-ae591f95555a,Francis Craig,Near You,defendant,,Francis Craig,Near You,43
bd2dae80-5d60-4888-ae86-c51f8e139ff0,Henry B. Glover,"I Love You, Yes I Do",defendant,,Clarence Henry,"I Love You, Yes I Do",44
d8bb4c2a-8990-4420-a3d9-22d491bf499d,Frank Loesser,On a Slow Boat to China,defendant,,Hot Club de Frank,On a Slow Boat to China,45
0c7ebe8e-f201-43c8-8057-655a5514a3d7,Miklos Rozsa,"Theme for 1946 movie, ""The Killers""",defendant,,Miklós Rózsa,The Killers 1946,46
75447565-46d4-475c-aeb5-8ee968fc78f7,Issachar Miron & Julius Grossman,"Tzena, Tzena",defendant,,Joe & Eddie,"Tzena, Tzena, Tzena",47
257ac470-875f-43bc-8c26-dd60064d7596,"Song Ads, Inc.",Ad for San Francisco Brewing Company,defendant,,CCC Inc,San Francisco Bay,48
7e1bb150-6777-4726-accd-05d80ab07ee6,Muehlebach Brewing,Time for Muehlebach,defendant,,Archipelago Brewing Company,Child of God,49
752113d1-7f18-451f-920b-d1ea59b27b7c,Kenneth H. Wells,My God and I,defendant,,Emily Wells,Oh My God I Miss You,50
c1234e7e-4a16-4b34-8ddd-d760ce471cd7,Kaczmarek,While We Dream,defendant,,Sara Indrio,While we Dream,51
5714cf31-e35a-427a-924a-669cf6ea069f,Charles Green,I Dreamed,defendant,,the brilliant green,I NEVER DREAMED,52
1131c017-fb3b-4242-abbe-810ecc185a93,Erving Burgie,Jamaica Farewell,defendant,,Edward Simoni,Jamaica Farewell (Jamaica),53
7275e448-5902-44f5-9306-97a136b46db7,Peter de Angelis,Why,defendant,,Les Petits Chanteurs De Saint-Marc,De Angelis,54
184c92b1-011b-418b-905e-1623ac247df1,Frank Jacobs and Larry Siegel,Louella Schwartz Describes Her Malady,defendant,,Larry Wish,Malady,55
7e340c7d-a32b-4ae4-b748-5b1aab1866bb,James Sheppard and William Miller,Daddy's Home,defendant,,James Newton Howard,Daddy’s Home,56
80a2a573-a6f2-4f68-ab26-fda3099d9d2d,Robert Sherman,SUPERCALIFRAGILISTIC EXPIALIDOCIOUS,defendant,,Richard M. Sherman,Supercalifragilistic,57
0b2b7bfd-ff0c-403b-9582-2f322bbc5527,Jerry Herman,Shalom,defendant,,Jerry Herman,Shalom,58
ca8de7c5-3c08-4127-88f0-fe23eba28eb7,"Eddie Holland, Brian Holland, Lamont Dozier",Baby Love,defendant,,Holland-Dozier-Holland.,Send You Can't Hurry Love to Cell Phone,59
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,60
356aaa88-93cf-4996-9d88-28b5181e4714,Gene Sayet & Sidney Feldman,"Toot, Toot, Tootsie",defendant,,Al Jolson & Eddie Cantor,"Toot, Toot, Tootsie",61
f296f33c-5d06-44ff-ba03-14c44227551f,Gerhard Wendland,Tanze mit mir in den Morgen (Mitternachtstango),defendant,,Gerhard Wendland,Tanze mit mir in den Morgen (Mitternachtstango),62
edac13c8-92b4-4528-b0b2-e0389fcba497,McKinley Morganfield,Got My Mojo Working,defendant,,Stampeders,Got My Mojo Working (Mojo),63
e5494859-e5a2-4ae2-8e84-784816c5b059,Jack Trombey,Girl in the Dark,defendant,,Jack Trombey,Dark Forest,64
a14e1c73-d0a8-41b5-9726-bad6b7f777ba,George Harrison,My Sweet Lord,defendant,,Claudio Nuñez,My Sweet Lord (Harrison),65
f40bc05c-2898-4c5e-93fc-03a467f21c47,Ernest Gold,Hiding the Wine,defendant,,Ernest Gold,Hiding the Wine,66
c1b3fd83-f4b3-4b54-93f6-1a5a3cb1b454,Earl Wilson and Billy Cunningham,The Cunnilingus Champion of Co. C,defendant,,"Earl Wilson, Jr.",The Cunnilingus Champion of Company C,67
730c647f-6a43-4498-a1ad-f86734fdd41d,John Williams,"Theme from ""A Time to Love""",defendant,,John Williams,"Love Theme From ""Heidi""",68
c8da4e19-7b1d-47ab-822e-4f03aee6438e,Ray Ellis,"Theme for N.B.C.'s ""Today Show""",defendant,,Jazz at Lincoln Center Orchestra with Wynton Marsalis,C. B.'s Theme,69
1bf9281d-28d9-4233-9099-b4b270d87c48,Anonymous,Holiday Polka,defendant,,Li'l Wally,Polka Holiday,70
d7ed4ef4-6363-4e65-aaf9-26b86bc72b90,Doumei Suzuki,One Rainy Night in Tokyo,defendant,,Brenda Lee,One Rainy Night in Tokyo,71
6b85293c-0811-4c1f-8a22-561a9a1e7533,National Broadcasting Company,National Broadcasting Company,defendant,,Public Service Broadcasting,Broadcasting House,72
210254ae-fc86-442b-ab44-e1631369e116,Juan Bastos,Loop Di Love,defendant,,Juan Bastos,Loop Di Love,73
3bb0afe6-174b-41f5-9a75-c32eb9a751e0,Danny Janssen and Bobby Hart,Keep on Singing,defendant,,Bettman & Halpin,Keep on Singing,74
5b75bb48-f230-4610-88be-53d8d9f808b7,"Hagood Hardy, Rudy and Jerry Toth","The Homecoming, Moment of Love",defendant,,Hagood Hardy,The Homecoming,75
3152a45d-f222-4fe1-98ba-c57fd718375a,Barry Gibb et al.,Barry Gibb et al.,defendant,,Barry Gibb,How Can You Mend a Broken Heart (Barry Gibb version),76
8754c48b-0a2d-4555-be1e-3ab13b8c202f,Elizabeth Jane Anderson,Mama’s Shoe Box,defendant,,Elizabeth Morris,Shoe Box,77
efa104ed-c422-485d-867f-87f87f2e38a9,Benton and Bowles,TV Ad for Schlitz Beer,defendant,,Canned Heat,Schlitz Beer,78
91496f27-9402-4476-bfa3-ee83068b35c6,David Dundas,Channel 4 Jingle,defendant,,David Dundas,Jeans On,79
9d9c8206-8b4c-45fc-8f12-ffc1940b2b7f,Led Zeppelin,Whole Lotta Love,defendant,,Led Zeppelin,Whole Lotta Love,80
c2564127-4342-430d-b170-36905a177aa9,Gavin Spencer,Budweiser Beer Commercial (1985),defendant,,[no artist],Budweiser Commercial,81
0dd63ab7-79ca-46d5-bcf2-287b80f28610,Coca-Cola Company,I'd Like to Buy the World a Coke,defendant,,[soundtrack],I’d Like to Buy the World a Coke,82
c33de1b7-3877-4a77-9086-7d12f7544aef,Rick Dees,When Sonny Sniffs Glue,defendant,,"Rick Dees, Danny Gans",When Sonny Sniffs Glue,83
16ad6804-7ddb-41c6-9de7-e6389930ceb8,John Williams,Theme from 'E.T.',defendant,,John Mauceri & Hollywood Bowl Orchestra,"John Williams: Flying Theme (From ""E.T. the Extra-Terrestrial"")",84
a26dd44c-c201-4369-95a9-4cf487d6316a,Olivia Newton-John,Take a Chance,defendant,,Olivia Newton‐John,Take A Chance (Remastered 2021),85
261a83d5-a408-45a2-80ee-d0381bb748ae,Steven Benderoth,Hockey Night Theme,defendant,,Eino & DJ Kapelimestari,Hockey Night,86
2825e707-8892-416c-a527-9ef44335529a,David Dundas,Advertisement for Kenco Coffee,defendant,,David Dundas,Logo Reveal (a),87
85e70ae4-9b8a-4ed2-a108-57264c369011,Denis King,Advertisement for Rapid Coach Service,defendant,,King Tee,Advertisement,88
6cd5d284-08cd-4c33-ad87-e903f739b90a,Morris Kaiserman,Feelings,defendant,,Morris Albert,Feelings,89
7ac94e7c-ce1e-463c-8a30-bc6be012371f,Nicole,Ein bisschen Frieden,defendant,,Nicole,Ein bisschen Frieden,90
78c10d26-8969-4389-a9e8-b473fd1eaa15,"Earth, Wind & Fire",Fantasy,defendant,,"Earth, Wind & Fire","Earth, Wind & Fire",91
fefe7da9-2458-43b3-87a7-94dc24f5a6d7,Guy Cross,Ring My Bell (Trackdown Version),defendant,,Cross Record,Ring Bell,92
bd5e85df-32b2-4fd0-879d-21fd994a2e7a,Vanilla Ice,Ice Ice Baby,defendant,,Vanilla Ice,Ice Ice Baby,93
ee2b5f23-ab5d-4396-9a2f-38a3e3689393,Gilbert Martin (Arr.),Ezekiel Saw De Wheel,defendant,,The Delta Rhythm Boys,Ezekiel Saw De Wheel,94
92a908d8-4dbb-4214-a167-1b4b026ba479,McDonalds Corp.,Menu Song,defendant,,Red,Putrefying Corp Song,95
058e0925-1692-4173-a908-d06c8170c9f4,Vern Gosdin,Set 'Em Up Joe,defendant,,Vern Gosdin,Set 'Em Up Joe,96
0e26ab94-ea02-4179-8817-8f9571dc174b,Jean-Alain Roussel,Tous Les Juke-box,defendant,,Martine St-Clair,Tous les Juke-box,97
6da9e959-8c14-479c-a790-5055aa9b43fd,Biz Markie,Alone Again,defendant,,Biz Markie,Alone Again,98
3d62face-780d-4453-9a05-d03e3753d8dd,"Mario Balducci, Julio Iglesias",Hey,defendant,,Julio Iglesias,Hey! (Hey!),99
ddb47a59-9ed7-473a-abf2-4e37f76d5da0,Dan Radlauer,"Theme Music for ""Sally Jesse Raphael Show""",defendant,,Sunnyside,Sally Jesse Raphael,100
44577eb8-4b63-45ff-9800-6841c3a181de,Phlegma,Madness I,defendant,,Phlegma,Évolution,101
d4a14d14-5eb9-4fe2-b18a-eeb072dcda91,Boney M.,Brown Girl in the Ring,defendant,,Boney M.,Brown Girl in the Ring,102
d4a14d14-5eb9-4fe2-b18a-eeb072dcda91,Boney M.,Brown Girl in the Ring,defendant,,Boney M.,Brown Girl in the Ring,103
be0a9455-4747-4037-bfc7-6a488d25866b,Stevland Morris,I Just Called to Say I Love You,defendant,,Stevie Wonder,I Just Called to Say I Love You,104
23391c57-1d7e-4477-af10-0f5f8f8281da,Antonio Reid and Kenny Edmonds,"On Our Own (from ""Ghostbusters II"")",defendant,,Bobby Brown,On Our Own (from “Ghostbusters II” soundtrack),105
5e48c636-59a5-4e3c-9ca8-a5bb8ff0926d,Evangelos Papathanasiou,"Theme from ""Chariots of Fire""",defendant,,Music Factory,"Chariots of Fire Theme (From ""Chariots of Fire"")",106
301b1cfc-f72a-4667-821f-e114af07dd89,Robert Clivilles and David Cole,Get Dumb! (Free Your Body),defendant,,Clivillés & Cole,Mind Your Business,107
2c3915c0-6d3e-46b6-96ba-03b0098f781f,,,defendant,,Nan Elmoth,Nan Elmoth,108
f6d1bc5a-b34b-4d5f-bdf1-a7a9443063b7,Jani Lane,Heaven,defendant,,Jani Lane,Heaven,109
f9eaa8ee-3217-4c85-be6b-80b4e3c9da20,Maceo And All The King's Men,Southwick,defendant,,Maceo and All the King’s Men,Southwick,110
086177b1-95b1-4ac7-afcd-405bc0bce05a,Wayne Rostad,Here We Are On the Road Again,defendant,,Wayne Rostad,Again,111
7ab30427-20ee-47c7-ba05-e870f8f0fd2e,Luther Campbell,"Oh, Pretty Woman",defendant,,Roy Orbison,Oh Pretty Woman (Oh Pretty Woman),112
642dc21b-2b8d-4ff7-8fde-a9a4eda84c00,John Fogerty,The Old Man Down the Road,defendant,,John Fogerty,Old Man Down the Road,113
9c80a5c8-f976-477a-96b4-191b7b8444aa,Miller Brewing Co.,TV ad for Miller Lite,defendant,,GospelbeacH,Miller Lite (Live),114
92c3fa5d-75fe-462b-b430-e3d1152e020b,Michael Jackson,Dangerous,defendant,,Michael Jackson,Dangerous,115
200feb65-9271-466e-8c2a-e4502c863f22,"William Gibbons, et al.",La Grange,defendant,,"La Mississippi, Billy Gibbons",La Grange,116
a571b3b9-ca78-48ed-addb-67994e479b7f,,,defendant,,Nan Elmoth,Nan Elmoth,117
47bb7897-ab26-448b-951e-e2081d3ab10e,Gloria Estefan,Oye Mi Canto,defendant,,Gloria Estefan,Oye mi canto,118
acefa5e8-9534-4c8a-a9bd-e2720b0ac51e,Stanley Kirk Burrell,"Pepsi Ad featuring ""Hammer""",defendant,,Aurthohin,Pepsi Ad,119
c36a5c92-2def-4d05-b767-edeece1f835b,Michael Jackson,The Girl is Mine,defendant,,Michael Jackson,The Girl Is Mine,120
2828db75-bd49-4ed6-b6bd-d31a943a726f,Bob Dylan,Dignity,defendant,,Bob Dylan,Dignity,121
ffa5f275-83c1-420a-9dee-f69882858c27,Wayne Perry and Gerald Smith,Every Second,defendant,,The Wife and Kids,Every Second,122
71b76241-2f24-4d17-ba1e-cebed68230f9,Andrew Lloyd-Webber,Phantom Song,defendant,,Andrew Lloyd Webber,Phantom of the Opera (Phantom),123
563d8d39-7c62-48ea-8aeb-cc030efe842d,Joseph Simmonds et al.,Back from Hell,defendant,,"Tony Hancock, et al.",1956-10-14: Back from Holiday,124
fed8651b-965b-4541-b18d-251997f709ce,,,defendant,,Wayra Nan,Qapaq Nan,125
ec6923ae-e41c-428f-b7dd-9e335d614f66,Joe Diffie,Prop Me Up Beside the Jukebox (If I Die),defendant,,Joe Diffie,Prop Me Up Beside the Jukebox (If I Die),126
86c0df9a-7562-4c8c-a424-8fc7d15b24df,Mariah Carey,Hero,defendant,,Mariah Carey,Hero,127
fd971800-2d71-40ff-92f6-4f0b49feb1a2,Steve Seskin & Collin Raye,I Think About You,defendant,,Collin Raye,I Think About You,128
e70c6b51-4105-477e-9aaa-832c7d7b1b95,Chrysler Corporation,Promotional video for Plymouth Prowler,defendant,,The Katinas featuring Miles McPherson,Promotional Video,129
33e59633-1e44-49e3-bcdf-6b715ef2aeec,Cygnus X,Superstring,defendant,,Cygnus X,Superstring,130
c7a1a4cc-97d6-419d-87e4-7de40f7550ea,"Robert Del Naja, et al",Unfinished Sympathy,defendant,,Woody van Eyden,Unfinished Sympathy,131
19bb2643-958e-472c-bff7-7305e170a0f8,Michael Bolton and Andrew Goldmark,Love is a Wonderful Thing,defendant,,Michael Bolton,Love Is a Wonderful Thing,132
d4775435-2005-48ee-af55-f1a67824537e,Richard Patrick,Take A Picture,defendant,,Patrick Woods,Picture of a River,133
54fe5b43-eea3-4416-b7d9-158275a48ddd,,Mashups of various songs in SACEM catalog,defendant,,2050Millions,Sacem,134
f1951100-098f-4a92-b0c6-16d73ffc736d,Ogilvy & Mather,"""Pond's Nutrivits"" ads",defendant,,Maps & Transit,Ponds,135
de157c14-21fa-4d5b-8250-71f382708bbf,Frito-Lay Corp.,Frito-Lay TV ad,defendant,,Bootychaaain,Frito Lay,136
f29399bd-1c39-4d00-b6a8-744070d35576,Michael Jackson,Will You be There?,defendant,,Michael Jackson,Will You Be There (Michael Jackson's Vision),137
191321aa-fa17-4a58-866c-179c62aec700,Calvin Broadus,Ghetto Symphony,defendant,,Calvin Richardson,Disrespectful Ghetto,138
a571b3b9-ca78-48ed-addb-67994e479b7f,,,defendant,,Nan Elmoth,Nan Elmoth,139
5f5c6e51-632a-4b2b-8650-9bbb98067b03,Destiny's Child,Independent Women,defendant,,Destiny’s Child,Independent Women,140
d415dd5b-ff3a-4f70-aebf-0e1b8c8b858a,"Simon Stirling, et al.",Where are You,defendant,,Al Hibbler,Where Are You?,141
98c97906-2efe-4942-ae7b-b16317a58f9f,Nel Wyclef Jean and Jerry Duplessis,My Love is Your Love,defendant,,Whitney Houston feat. Wyclef Jean,My Love Is Your Love (Remix),142
836ed3c1-b078-4e81-a2d8-13105217ae17,Per Gessle,Sleeping in my Car,defendant,,Per Gessle,Sleeping in My Car,143
596897c0-b4e7-4a00-b710-5666ccf2e13f,Sophie Ellis-Bextor,Get Over You,defendant,,Sophie Ellis‐Bextor,Get Over You,144
87008276-7e58-42c3-8164-2aa4e9e4a49c,"Jorgen Elufsson, David Kreuger, Per Magnusson, Rami Yacoub","What U See is What U Get, Can't Make You Love Me",defendant,,Xzibit,What U See Is What U Get,145
a374fcaf-844f-4bf9-9356-2680b513a34e,"Adam Yauch, et al.",Pass the Mic,defendant,,Adam Yauch,Sound Bite by Adam Yauch of the Beastie Boys,146
48c6bf42-14b0-43c7-a787-5073c5fe082e,Joe McDonald,I Feel Like I'm Fixin' to  Die Rag,defendant,,Country Joe McDonald,I Feel Like I’m Fixin’ to Die Rag,147
ab242f11-e5d0-42c4-8c99-a3f3d89b5c77,"James Horner, Will Jennings, Chris Lindsey, Aimee Mayo and Marv Green","My Heart Will Go On, Amazed",defendant,,James Horner & Will Jennings,My Heart Will Go On,148
81535c9c-c828-4239-a2ae-153ffe32c72e,[Unknown Composer],Wouldn't It Be Good,defendant,,[unknown],Wouldn't It Be Nice,149
7e2adfbf-d5c9-412f-9a30-87d27c59ffe2,Katsuhisa Hattori,Kinenju [Memorial Tree],defendant,,P.N.A.T.S.H.,Jack Smith Memorial Christmas Tree,150
d85b9875-a1af-4878-9664-5fb901a52c74,Coca-Cola (China) Inc.,Sunrise,defendant,,Coca‐Cola,Always (DJ Tatana remix),151
c2aeffa1-db5a-4adf-832c-a88cdd7af0dd,Mariah Carey,Thank God I Found You,defendant,,98° feat. Mariah Carey,Thank God I Found You,152
9c126f83-611d-40bb-ac4e-1f164c18dfc5,"Pete Seger et al. (From Disney's 1997 Broadway musical ""The Lion King"")",The Lion Sleeps Tonight,defendant,,Lion L. Richie,The Lion Sleeps Tonight,153
bd209d60-52da-4956-b7ee-d006e2bd9da6,Shawn Carter,Izzo (H.O.V.A.),defendant,,Jay‐Z,Izzo (h.o.v.a.),154
d00f4d21-4870-40af-bb10-8e07291aaf67,Christopher Bridges,Stand Up,defendant,,Sigrid,"Burning Bridges (up close, acoustic)",155
e85c576e-ba40-476c-bbe8-a293c409a188,"Eric Wright, et al.",100 Miles and Runnin',defendant,,Din-ST,100 Miles and Runnin,156
a119586a-9f13-4a2a-aaa4-6d2c117e4767,Patrick Leonard & Madonna Ciccone,Nothing Really Mattters,defendant,,Madonna,Nothing Really Matters,157
d4bc53e1-fd6c-4e99-94be-74c764c226d0,"Richard Marx, Luther Vandross",Dance With My Father,defendant,,Luther Vandross,Dance With My Father,158
